user_id,user_screen_name,user_name
840189395089145857,iamorjiemmanuel,DatOshaBhoi
840484071956439040,esk_imho,Sanjeeva Karunakar
84626644,aniketmania,ANIKET LAWHALE
847831777,AbbeyAbbey73,iam_OtunbaOYESIKU
85158347,farazakaf,Faraz Ahmad
85485876,BLinserv,Basanth
85633241,abubakar4real,abubakar adamu
858816515264708608,lordavidonyeka1,Lord David Onyeka
866773267,Quests_Ans,Proudly Igbo 🇳🇬🇺🇸
868373459323277312,waytootobi,Sparky
869476026270830592,NnajiCharlesCh1,Nnaji Charles Chidi
870981538648862721,micdementor,Michael P.O protegee
875013468281331712,Ozo_Akuyika,Ikwiikwii 🦉🦉🦉
875207430,emiksonlinus,emikson
880319834701148161,EmmanuelUsen9,Emmanuel Usen
881162518097526784,AdesolaAdeife,Adeife Adesola
883244388595494912,KelvinIkechuk19,IKECHUKWU
883992509852114944,ally_praiz,ESIT
891038838205886464,Olaolu700,Ola
892065736134455296,izykheed,💎💡
894817516194803712,famchuks,Chukwuemeka Afamefuna Obimma
902648434854957058,eeserhmuhammad1,Isah Muhammad
902820690310688768,_SDGaza,Shemaiah Gaza
904020158,thearchigrapher,Archigrapher
905343852256612352,preciousamiii,ife nkili •♡
906896737528360960,timmosion,Timi Tom🍏 of #MiddleBelt
913058380864000000,cybersailor_91,owl_pharoah
919595966,oumarkhalipha,Ahmad Umar
919612926,benstowe_nengi,Nengiblue
923757500633141248,0xEze_,Eze • The Scribe
926519589110009862,oshigwe1960,Yusuf 🥚
933349775185006595,iamsutton_alves,DEVIL KNOCKING 👿
937247703964073984,AmentoTzhimo,AMENTO T ZHIMO
938186464021614592,VatsaAbdul14,VatsaAbdul
94904110,DaddyZbs,D-ZBS
953611300663382016,sleekpharm,Eniowo
954245551620612096,BashorunKunle,BKS
955329514451726336,Jikey16,A G K
955372949527318528,Yohanrealdeal,Do the right things💙⭐
955435078716358657,gold_nky,GoldFranchy
956183563736674309,Opeyemi989,Horpeyemi
95895880,sunnyblo,Sunday Israel
959506948117991424,MaziChuka,DaVinci
960832055801196550,Khattak99999734,Khattak
964638951368740866,raqeebaht,Qeebah🌸
970556181650530304,LauraIkwechegh,Laura Ikwechegh
971312917961420800,EmiolaOlamidun,Ewatomilola (Ekiti princess)
972405822314766336,onGodforever,Evil_genius
976144483007025158,Po_li_cap_,Efosa Shedrach
991991984880570368,momsieboiz,Gracefully Blessed
992421963279798272,EgoChinweike,Chinweike omabe
996520990065688577,NwaruEmmynel,Emmynel
997372387,warlord_chat,💓 𓃵
1002978831756615681,ChukwumaNwank10,Chukwuma Nwankwo
100301071,uzotwit,Uzochukwu 🗨
1004144076290252811,FatmiSanaullah,ثناءالله بن زبير الفاطمي
1010217991647170560,achalugonwanyi,Amaka
1029796289612050433,AjagbeEyitayo,ajagbe eyitayo olufemi
1030705234576908289,Official_fatab,FATAB
1038056652824555522,dammy_simple,SIMPLE🤍❤️
1051881013272567808,Oluwaseyijoe1,Oluwaseyijoe
1059879269164290048,imperiumdiadem,👑🍒CHI°🌺
1060132710033776640,beingkindest,V B ❤️
1070016360430809088,correa672,Indian Forever🇮🇳
1072813933357133826,rovingnaija,Roving Naija
1074987918601711617,symplyoge,LAGOS JEWELRY VENDOR
1077574086656704512,WOnstay,Walson Onstay
1079502086633603073,__Billpope,Kork
1079904854519230464,AliyuLasa,Survivor👽👽
1087464614714109952,OmarGamer_99,Gamer
1095590800539430912,Yemsaf1,Yemi Safiriyu
1096743082786258945,BabajideAjanii,Babajide Ajani
1097888790243360773,seolowu120,Olowude Seyi
1099343230406135808,Uzosmart11,uzosmart connect
1102815057434632192,Clintonosagie1,Clinton Osagie | Home to opportunities
1107611436220600321,DBlowel,Ogudu Okoro
1112620183187849216,Alkaseemiabdal1,D.K.D.🇳🇬
1121725953955201024,RitaFabuloux,RITA🇳🇬❤️
1122544538814504960,dorcas_tonze,Queend
1129341311750955008,bompell01,Avive Citizen BOMPELL🟥🟩🟨
1137742565300744192,dimeji_im,Dimeji
1140942826806624259,AtyAdejo,Attah Olaolu Adejo 🇳🇬
1149837073618276352,muguetworld,Joyce Uma
1151523781766238209,kris_tru,Tru Kris
1152535747876020224,blac_6oss,Otasowie
1154821898,kayodesobowale,Watimagbò Kayòde Somebody
1162146607749632002,ThatPHBoi,5000psi
1166015239978139648,Marvjosh2,Marvjosh😋😍😘
1179992498988572672,bin_Aaliu,Abda_Allah🔥
1181835054080811009,Addy30539456,According to sources
1195350105156653056,OfficialAE10,Ansem.Edet
1203433351782252545,oludotum,oludotum margaret
1206261359975059457,Romzzz___,Stalli babe 🍰
1208120181286981638,chukskamzy,Chukskamzy Solars
1209513284375736322,AshabiOmo,tommie
1210457630604513280,OdumoguS,DONMECUS
1211055178012479488,KOwole1,KØwole_UTD 🇶🇦
1211297685904314370,ashercombs,Asher
1215270570859941889,CeoPeacemaker,PEACEMAKER.CRYPTO
1215634857881227267,BlaqBarrister,GoodTestament
1216020289768783872,bolton0011,𝕀𝔹𝕀𝔻𝔸ℙ𝕆 𝔹𝕆𝕃𝕋𝕆ℕ 𝔸𝔹𝔻𝕌𝕃 𝕃𝔸ℕℝ𝔼
1222287123241426945,RealGeneviev,Geneva 🛡️🛡️🛡️🇬🇭🇳🇬🎾🏸
1224393578899824642,samuel22313432,samuel
1226184529704050689,anastesia_anne,Nenye
1229065642600476678,Kaabeeraah,kabby_Adam
1231231630922178566,goodiegoodieng,Goodiegoodieng
1233733222342778885,NkirukaOgbonna_,Nkiruka Ogbonna
1235360173973213186,manflexx_,flex.smol
1236386655994511361,EmmanuelKumbet,Kumbet Emmanuel
1240346708816670725,itssazzi,Salihu MD
1245673648331112450,horpressor50,HORPRESSOR DHA KING
1247627870383403009,Nwamilan1,Nwamilan
1247670546843627520,EzeabikwaMazi,Mazi Ifeanyi Ezeabikwa
1247992486246694913,Wheezified,Wheez💞
1249033324376600576,JudeKen6,Jude Ken
1249950205551706112,Tcm12824732,Tcm
1251460337922117632,MakaveliDBlack1,Makaveli D Black Jesus🌗✍️👑
1252535647082024965,onojajack,onojajack
1252606784583409664,Ugo77455595,@Ugo
1252940006198476801,noniani3,Biafraforlive
1252997653287391233,Ezehlawrence2,Ezehlawrence
1253592896835670016,ajebofarmer,Eki Ky
1257054890691616769,KCBlessed1,kcboy nwa biafra
1257656627337068545,ANIAMALUTOCHUK1,KINHOLINESS
1259192188468178947,OyiChidera,Eze Chidera
126159441,snaitx,Make it RAIN🌧⛈💧
1267198569309765636,Ahmadsnuhu12,KAURA
1268591406572019712,MomohWizzy,Patrick Momoh Wizzy
1270761086149701632,EfurhievweMercy,lady mercy😍
1272842404819845120,AmbDominion,Amb. Daniel Dominion
1274774097260679169,IfedayOluwasiji,ØluwaSijibømI🇳🇬
1277730138579447808,NzekwesiliTony,Tony Nzekwesili
1278340386059161604,OjoSamuel789,Ojo Samuel Damilola
1279763189048188929,PenuelXdao,penuel X Dao 🌺🚀
1281151256921284608,Chijiokecallis1,Chijioke callistus
1284571666119565317,Lilianukas11,Lilianukas
1285611993022562305,Osinach46690011,Osinachi
1289509806978539520,Nwaoma001,NWAOMA😍
129257088,kejiadeniran,Morounkeji Adeniran
1294663521599393794,Payshey1,Pat❤️❤️❤️
1295718660489838598,metuelessan,MetuelessanG
1303940262050238465,Bodhisatta90,Bodhi90
1304554667909808129,IsaMusaAudu1,Daddy DK
1308977406095626240,adannayaeze1,Adannaya Chukwuma
1310955852204048385,mohamme28505316,mohammed
1310994805783236611,Luckylu34409119,Luckyluciano
1311083634988847105,DrColloso,stan
131741300,bigbigsomething,Aondosoo
1318242696385990656,ide_odum,Odum Ide
1318696565977059334,Echukwumaeze11,Echukwumaeze
1318813126234656768,JasonNonso,Nonso Jason
1320826840529907715,maleekbarika,Maleek
1322223008094818305,lionelfawa,fawa❼
1325012232149856258,IsyakuGarba17,President of Unemployed Youth
1325643109099712512,Integriteee,Integriteee
1344183733,Engrmubah18,Olomu Mubarak
1345431055680024579,Mayorexchange,Mike Mayor
1347068009647628291,Gabby64865253,Gabby
1348333246883524611,Amumigwe1,Amumigwe
1348787083712851968,chinanalyst7110,GRACEFULLY GRACIOUS CHINEDU (GGC)
1349124547992281095,usyboy47,Usyboy47
1354409889230106624,Leo20347030,H. Ali
1357408340326940683,ForeverZindabad,PakistanZindabadForever
1369275629066219523,KaykayChris,Chris Kaykay
1370712055,DeltaS6ix,OGA Landlord 🇳🇬🇳🇬😙
1372650223395291136,Toheeb254,Abiodun Adeshina
1375022056937566214,YakubuMaria,Maria O. Yakubu
1380460952525668352,EzeChid32003436,Eze Chidiebere
1381877369913348096,BishopFees,Peter Obi Way
1386794879741726726,OXCARCIATECH,OXCARCIATECH
1389441053199986690,fartech96,Farhan Ansari
1393934286823231488,Ikpaagodo,Kingsley Ikenna Ikpa-agodo
1396245045670461445,james_ogboji,BALA-BLU
1398915303485157379,Gideon57252022,GideonA
1403622387950702595,CWaraitch,True Pakistani
1405466779200147460,EmmanityEzulum1,Emmanity Ezulumike
1408164504718958592,Ajumiebarbie,Olajumoke❣
1410671442476343301,Surugedeejieze1,Surugede@ejieze
1410965871003066369,OfficialMrSnow1,Mr Snow EKPERIMA
1414919192315367428,JimRufus2,GOD
144624251,frau_ug,Ugonna
1450810241768062983,AshokDaryani9,Ashok Daryani
1451111330929315840,IMMG73,Iwona
1454579867035394048,VictorBaia14,Victor baia
1455112070974910467,c_obazee,UwaSofia Obazee C and C
1455818260151107584,fcukyouppl,Parth kumar
1457031887893893128,Gemini2444,Speak Out
1459806932911468546,Blessedulomawil,Blessing Wilson
1462384363824463888,EshoDollar,Ajibola Esho
1469772277344579585,AndreaPieters16,Angelo Pita
147740069,patty143,Paloma!
1478385723338334216,FaveAbbah,Favour Abbah
1479383837230518273,Suhel01049491,Suhel
1480957164424470536,Israelsakin,wizard
1481488692288053250,SunnyNzeako,P O RE-TWEETER
1481505279477006338,ChibuikeMiracl8,Chibuike Miracle
1481541333198295042,HasanAgbaye,Gen Yusuff popular Agbaye
1481566324744757249,olybesto,Oluchi Joann
1481626522666639363,drm00n0fficial,Dr Moon 🌕🇳🇬
1481679108094496773,DaniboyF,DBFK Be Kind to Someone today
1481739867872804875,TershDonald,Donald Tersh
1481892412662374405,Asemokh1Martins,Martins Asemokhai
1483739581577142273,HANNAJA19174493,ODOGWU NWA BIAFRA
1484168643529293826,Ifeanyi14361981,Ifeanyi eke
1485517052613959681,_Ahbaz_,Abasifreke Effiong
1487460839745544194,Sunside791,Sunny791 ⬜️
1487773704788471808,dnh161026,Geralt of Rivia
1488577526750396423,Nonye767,S for Serge
1489609912129028096,MuthuianP,Muthian
1490106049793253381,mohbukaar,moh.bukarr
1491583710692532227,Dan__Ismail,Northern_News
1491830607541899272,EstherOkokon3,SpecialEsther
1491840142755209224,Azubuik32961569,Azubuike chukwuebuka
1492099101525217296,NelsonArinzeC,Arinze Nelson Chukwujekwu
1492487832245608452,Zukkieo,PAUL
1493199033296470023,ijimere,Gift Peters
1495054120234979333,LilYungx2,sir killer 🐐
1496526299120209922,OtuMariam,Mariam is timeless ❤️😌
1500177377263222784,emailnawazahmed,Nawaz Ahmed
1500514507910701063,GreatMediaGroup,Greater Media Group
1500908613031895042,Evans4Ayo,lvlyf
1502539831469133828,peterobisarmy,AGBADOS AND BEGGING 5/6
1504853015076950018,DaniDan08768240,Dani Pakistani (🍁کشمیری) 🇵🇰✌️
1507378335512420359,KWAIRANGA13,Ksameh
1509187059306668032,Davinci4117,Davinci
1510032213181665284,pak_pakhtun,شاہ جی
1510742482736365580,muhammad_wowo,mahmood🐺
1513190563339776012,MDoge27,Diamond Diadem
1513488136873127939,EzeanyimSunday,Sunny
1514212302240858115,Ngconz,Ngz consult
1515042044670091267,Inyangchinyere,Chiichii
1515042997162893323,mayowa3_,Mayowa
1516951695842025472,AJ1202020,AJ15
1517691819672358912,NwadibiaEmmanu2,DibiaUkwu
1521201091743989762,RAhiyahu,RABBI YAHUSEPH AHIYAHU
1523480412441481216,doski_group,doski 💜❤️
1524121165333245953,vitus_ejike3,Vitus Ejike
1524712687191658496,QaseemUthaimeen,Al-Qaseem Ibrahim Al-Uthaimeen
1525757291319939072,emmanwokeoma,emmanwokeoma Nwokeoma
1525864795,tuumapomm,ˇ
1529050559390547971,Leinad9992,Leinad999
1530098967643561984,Uzor34614126,Uzor
1530154253515468800,Henrireign,Henri Eze Uba $i na Chi
1530897843581493251,ChiomaFlo003,Chioma 😍
1531615481995710464,IamStevewealth,Stevewealth CFR💭
1532278688212992001,Blessedsondwltd,Blessed Son
1532400046372691969,OkwaraRowland,Rowland Okwara
1532476554122604549,Patrici38496244,Patricia
1533671614558404608,Mohamma17797295,Mohammad Owais
1534128121347293184,Musa30492640,Musa
1536732728774860805,Sathaq1,🖤❤️ கலைஞர் 🖤❤️
1538261362488614912,Kng72012291,K!ng
1541074631909670917,GodwinGodspow17,Godwin God's power
1544008901619752963,EnejiClement1,Eneji Clement
1544977266249277441,Muas1630,Muas
1546156535579131908,RichardImarhia,jnrboogie
1546390314264498184,kindred__Art,مختار ☪️
1550453228063555584,30BG_Savage01,WC 🇦🇷
1552840796461727746,Biafra1st_son,Biafra 1st Son
1555669044241604608,Kenny112903342,OBI IS COMING😍
1559642724634185729,BChukwuekeka,Chucks Gold🇱🇾🇷🇺🇮🇱
156151999,mudassar10,Mudassar Ali Khan
1562034400560381956,pearl5489999,pearl
1562790867311534081,okwuteEU,Okwute
1563917819561091074,princeagwu7,prince agwu
1564636358609715200,jesse_owoh,Jesse owoh
1564697591077543936,finglesc,Fingle
1566377682706862082,CaniseObinwann1,Canise Obinwanne
1568911829404979208,Flourish124,Flourish12
1569609683631210496,MrJosephPutin,Mr Joseph Putin
1574460167688708098,ms_bebeji,I Know
1575483771461062657,JacobSua,Yes Father
1575742141066010624,OmonlargeAfe,Afe Omonlarge
1575859898918633472,EzikeEmmanuel13,Ezike Emmanuel
1578398746953633793,TunjiOkunlola,Xolomon
1579460940529025025,FaithChilaka,Virtual Assistant|Project Manager|UGC
157963306,Synglle,Synglle
1580143540096667648,ezehvic181,sir hades
1580655357814349826,NosikeOscar,Bishop pop
1580933524047159297,CharlesNabil,Nabil Charles
1584091692361302017,OEdenland,Onoyem Edenland
1592389586029875200,Wave5258,Wave
1592421578289168385,OlawaleSherif20,Olawale Sherif
1592988347420577797,HarrysonChima,HARRIS-C
1595927039898443777,jadonnnn12,Iamjadon410
1596993317899845635,badmanpells,Ayodeji
1600879095549763584,Olori_Peace121,Peaceful
1601476981,AjesAnne,Anne Ajes
1602100248935075841,zira_rebecca,Little miss obedient 🤭🍭
1605764407367274498,OraziChigos,ODUM
1608446163430289408,onyeumuoba,Aku Onyeumuoba
1614220406830800900,seidudrisu20,Seidu Drisu
1622913311179145216,Adesola29389862,Adesola Adebayo
1623703221935001601,Vant3151,Danny
1633232650705031169,Diamond20101989,Nwabughiogu Sunny
1633811110284472323,DominicEmmanwel,Emmanuel.D-Umuk0r0
1638753537172688896,Serlysuhali,Salisu Hali
1639557380240289792,adekoyalekz,Adekoya Olalekan
1642936303237971975,Lamdel_5050,Olamide Ayoola
1665353203,cvickright,Victory 4 Peter Obi CFC
169212692,ZhinnyOG,OBIDIENT IDAN
177601806,Apholerbee,CYBORG ☻
178437948,Beekays_Inc,"BKNY, M.L"
184092474,Rex_7,Rex𓃵
184465555,bedley2020,Prophet Sam-Ayo Akinsola
186557185,Okiemen_1st,Hatefulbeing😡🤬😈🤬
1920059286,Azeez_Maleek,AbdulAzeez AbdulMaleek
1932635947,ezi_emmanuel,furyz
195451608,chibyke10,Chibyke
198850370,themichaelfaya,Faya
199085214,odogwusteve1,Steve
199845364,DJay_illfingaz,Odenigbo 🇻🇦🇳🇬🇭🇹
206615935,CasseyO,Nonyelum
211653130,Darrkstarr,DarrkNificent
213317622,Basoulite,Kagal B. B.
215193645,Kombto,Presidency
2167931475,royalroy65,Roy-65
218361632,asifiqbal86,mdasifiqbal
219753280,Chidozie_Rel8,Chidozie C.
2240229501,biodun0101,Jimoh Yusuf Abiodun
2255952016,rexcredomanuel,🌠 Emmanuel
2342941671,ifenna_johnson,Ifenna johnson
2366708151,ubig85,Ubi Ifere O.
2369157802,Iam_Kevmic,Kelvin Nwanya
237495041,richardifeanyi,Richard
237817082,shallybabe12,LP from Top 2 Bottom & it's POssible👌🙂🥰
2392150456,chrisOkafor17,chris Okafor
243500040,danielukawilu,danny🤓
2444369248,SadiqDahuwa,Ilimi
246487245,Grabmee2,Giwa AbdulRazaq
248609843,deepocesc,Deepo
2516488186,johnbiafra77,John Nwachukwu
258169038,Ooduan1,👑Yẹmí GCFY
260752776,Sassyslimshady_,That Nijja Chick
2623019429,suntor4u,suntor 🎹 🎙 🎸 🎶
266596773,woleoba,Adéwọlé D.A
2675918213,isiadigwe,Isi Adigwe
2683066619,iam_Choppy,CHOPPY
2731560676,Winter_Six,David Lambert
275895426,Kamaldeenho,Moses Israel ®
2780178221,DeraQlassic,Deraclassic👑
279420844,Amahma4u,Amana ekwu
2824322677,JulzZoey,Juliette♡
2826529099,DrJwalaG,Dr Fentanyl
2843715400,FolawoleO,Folawole Olawale
2864554779,ShawlzDimeji,QUD-DOOS DIMEJI
2876145947,saifdaddy,Mr_Tiger🐅
288416217,Yaocos,Major Gen. AbdulHafeez Muh'd Yaoco
2885202849,RhymVino,Bright Ajagba
2885645969,emmaoyoki,Emmanuel Tukunim
289515697,SBMRM,SB
2931977181,SuckieRichie,SuckieRichie ❤️
2949752602,cooblo,GOLDEN
2972248793,attiq641,محمد عتیق
2992673187,sbfTurner,Babatunde Turner
3019846024,lokomike91,📉Yoruba Muslim📊📈
306521996,Jack_Bauer_II,Jack_Bauer
3069702946,tidoabdul1,abdulaziz
30737491,ShahabJafri55,Shahab Jafri
310180027,Uncledaddyyo,GodAkin🇳🇬
311736408,saiyedwasim14,Wasim
3133474101,Showbizbeauties,Hollywood Beauties
3180652687,afzal20486,Afzal Ahmed Khan
328055135,sochimx,Manny
3313050348,BiotechKarim,Dr. Ahmed Abbas
331630321,Kinganthonyne,Toney
3336894459,WilsonEze03,Mazi Nwaeze Michael-Eze
3346703087,timsuccess1,Mr. T
3353056498,Kayode_Asek,Kay_Asek
335505119,alayande123,Alayande nike ijeoma
3384141377,donaldnjoku1,Donald Njoku
3484159347,munafasu2010,Mohammad
354178246,TeddyGambit,Gambit𓃵 ♋
354698818,Smbestmethod,S&M Best Method Resources
355569998,oguntoyetd,TD
356327745,Pharoah242,Ikenna
359982828,ibewuike_kings,kings
361109279,ChidiNkwocha_,Skola🌚
366027248,AmBwakil,Wakil Bukar
367919389,Stellamgesq,stella
376334130,INDjumbo,jumbo
382583311,Chimgaemezu_,ObiDatti Rhodes-Vivour || CEEZAR the 🔌
389391080,Chuksboby,CHUKWUMA PAUL EZENWANKWO
4017539938,NdukaOkoli,Oil Blood.
414099249,Chesseboy18,OlaLEKAN⭐️🤴
4177463609,illInformedB8,Abdurrehman🇵🇰⁩⁦🇹🇷⁩
422086110,Aolowoniyi,Baba Olowo
444436956,Ehmbee_,ᴍᴜʜᴀᴍᴍᴀᴅᴜ ʙᴇʟʟᴏ
451400133,zulexey,Holla
4534043715,emmyyoung_tune,Emmy YoungTune
4745963547,theinnocentppl,Huch
4891305957,sylvesteryakub5,Sylvester Nanjul
4911414707,gbengadada15,Gbenga Dada
498475788,dawnbikash,Bikash Dawn
500112637,steam926,Karim.
509887961,kelebzy,kelechi ngurukwem
515763084,Ebukaraymond,Ebuka ray
53624007,Flapdooodle,Shwets
562221361,net4guru,LAPTOP SPECIALIST
58484009,waltopd,Waltopd9ja
597791422,dayosawyerr,Man of the street .####
604117792,nittenjaju,Nitten Jaju
605270417,faisall_22,Faisal khalifa
609281493,blessing_betty,Blessing betty
636737018,higeemedia_,Higeemedia NG
68446306,McHaruuna,Abdallah I H
700819808858857473,onyiireal1,Goodluck Onyii Ndumanya
704812280,OgechukwuEmedo,Ogechukwu Emedo
716717656095768576,EstherKevin3,💞👑 Chiamaka💧⭐
718454597350789120,commandingmen,Commander In Chief
719327609,molaadeleke,Mola
728869260,HermesX,Dre
746827737265016832,dutchmon3y,FactsForWord.
750526285,davidmentor34,David chinenye
793538008163188737,GeneralIbadan,General of ibadan 🙌💐
796865324557672448,Smarto_Sneh,OLOYE
798464601394388992,TamwakatE,Tamwakat
810373664923353088,ChinoPeters99,Chukwunọnso
810807085,NYSpeakss,Disappointed Civilian
815645228,Psalmistical,Gengetiele
818947590137987072,johnabdu3,John Abdu
820389111739588608,bruce_officials,•Bruce•
822939544324571136,mjay_saye,M S Saye🚢
82324621,arupkb,arup bhowmik
825106481414598657,BassyG_Tofa,👑 Bassy G 👑
829345441,EmekaObanya,Number 11
838428107791085568,chiobi1864,Catherine
839892602929414145,nmonnboo,Hopewyse
843704255471063040,nestfort79,NESTOR Obinna onyema.
845511720,cherriesherie,Dr SIM
850609849301966848,combabatope,Adéolá Babátápé
865829613087404032,soplusvidal,Tayaza Victor Aboki
873959638940745728,LenubariN,OgoniHotSauce
879222809884581888,paulkuts1,Radizee Jos
883441434485026819,BaliOfLife,'Bali
885816877838200832,Obiorahenry0,Obiorah
886574862835359744,shittumoney,AWUJALE OF IJEBU LAND
886891152124907520,FasuyiSteve,Steve Sunday Fasuyi
891277088594022400,MD_Dan_Mama,Mr. Mooh
891452894301622272,ayodeleidris02,Ay0dele🍑
892332150267228161,the____reader,vodka.
892678085463728128,NnajiTheophilu2,OBIDATTI
895079570248011778,BoiDaniie,Kvng_Barak
905947811539275776,Royalty_Kinging,Royalty Bassey ♧ 👑
909045826764394496,Majid050387,Majid Ali
914415138,CharmChawm,chawmganguly
917521955938545664,Sthenryofficial,Sthenry
919835303279460352,SupaFlyest,SupaDupa FLYEST
923903030,russellchuksman,russell chuksmann
925904313792237568,adamu_fura,Adams Programmer 👨‍💻👓
929325888,Zuchradio,ιgвσ вσү тσ ∂α яσσт
930780002009808896,Nonconformaster,Susheel Sathyaraj
941736638,Naffyxoo,Nafiu 🇳🇬
946855838395850753,zainab4PeterObi,Zainab Hamisu
950067306075475968,iazeems,Azeem
958776112062042112,Charles95490179,Charles
960808813963116544,Iamencore07,Mr Collins
962678540314570752,ashirnoura,A. NURA 🌐👨‍💻🖲️
968957817699885056,mr_smithg,Ohnoki_Gbenjutsu
971353695827918849,Femi_Bukoye,Abubakarsediq🇳🇬
972925296,AJmiracle2020,AJ
977081455556866048,OlorunjeJ,Olorunje Joe
978805311237738496,Abdulmajid__T,Abdulmajid Tambuwal
983798943132905472,Storex_Akeem,Adebayo Olaniyi Akeem
994299757446168576,demmy_real,Peller🦍
995307141106950144,yong_surf,Surf 🏄🏾‍♂️
995436746157502464,Amarachu1,THAT NRI GIRL ˢᵀ 👨‍👩‍👦‍👦🇳🇬🇱🇷
1006195886983188481,Femi_Bayoo,YourOnlineTravelGuide✈️
1010505043328544768,AmakorV,Valentine💪🏾💪🏾
1011518199500886017,imperatortm,Imperator™ 🇳🇬 🏴󠁧󠁢󠁳󠁣󠁴󠁿
1012005050464526336,Frontviewimude,Frontview College
1017522602317963272,JxnnaO,제니퍼⁷ ᵇʸ ʲᵏ
1018561318712995843,_Deenn__,JavaJonin
1020572960,GbolahanOpeyemi,GBOLAHAN OPEYEMI
1022967217615515648,Richardohaeri1,😑😑 proudly Igbo. no fucks given.😒✌️
1026507192634159109,Ranella58108720,contagious not contaminated
1027145788219187202,karen11227654,Engee
1037232534684348418,Oral_lee1,Oral lee
1046630992319062016,Decentghuy,AaronOmar
1052095704766836736,enyichiukwu,Okechukwu Enyi
1053506140871553024,JaspaOtunba,Abuja plan B maraba~~ Masaka
1055361774340530176,isah_muaaz,FULFULDE. ™️
1057538288,Holuwafehmey,Zaizen 💰💰
1058771521966145536,AustineJahojah,Jahojah Austine
1066662266,Plasmbob,Bobnati
1072921910655246336,Buike_042,🇳🇬𝕀𝕘𝕓𝕠 𝕄𝕒𝕟💎
1073934776531333122,TasatDan,Dan Tasat
1086102888236154880,UMatthieu,Youkhayy
1088105343224373248,AmadunGumel,Ahmad Babayo Shu'aibu
1089881277422100480,AdePrecious4rl,Adeniyi Wahab
1090625266840469504,iisa_matazu,Heisa
1108046806204760066,AYANSOJI,ayan dare
1117110386,Eloworjuh,TheGuy
1121709931378376704,OlugbengaOmola6,Olugbenga Omolafe
1124915131,verified_luge,Ahmed GH
1127811950015074305,Nzelu8,StarBoy🤴
1131235589620150274,EdikanTitus1,Khandy
1134735115,amir_sanbel,Sanbel
1147543072886198273,dne_jewelry,DNE JEWELRY OUTLET
1155882240594849793,MyraWeah,Pontius Pilate.
1158691390244757504,uzzyuch,Pearl Of paragon
1158697605486055432,NnamaniMazi,MAZI NNAMANI CHIMEZIE (OSE ỌJỊ)
1162479230770450434,korede_softlife,Khalifah Akorede
1162927844,PhilObende,Phil Obende
1165720788588204032,anthony_blizz,T-Blizz🇮🇱
1171167071083929600,OwolabiAdebisi7,"Bi7cuit(🌸, 🌿)"
1174858579498668032,KingDonaldDona1,King Donald Donaldson
1174984858688479232,caleypasadeeq,caleypa sadeeq 🔴
1181367329868992517,Abbahjr19,Bello Muhammad Bello
1185122997427998720,NNwome,Mazị Nnabuịke Nwọme
1193888519346958338,christi25838293,christian
1195059950,mimtiyez,muhammad Saddik Ahmad 💎
1203808775729221632,FatahAmuda,Abdul-fatah Yusuf Amuda
1207021895905878017,Tunde50475002,Onyxx
1210572352926486531,OkeSodiq12,HORKE GRAPHIX
1211681167717482498,MDSHOUKATALIQU2,M. S. A. Quadri
1212766100976332800,Francis83856742,Francis
1214926493375172609,DanODanDaniel14,chibuzor chibuzor
1217054622197714944,ArewaFactsZone,Arewa Facts Zone
1217392441566822400,kingsley_wike,Wikedest
1219912794809806849,AladeseS,OBIDENTYORUBA
1220422198676115457,bhai_puli,Tope Sanmi
1222637712659927042,ObiOgwo,Obi Ogwo
1223711032633384960,rawasset,Olanrewaju
1223843327906406400,AamirMaikano,Certified Weird0
1226640108390100992,Chukwue82598920,Chukwuebuka Emmanuel
1232691168183406593,BegRakhshan,Mirza Rakhshan Beg
1239523560663797760,Mherzzy1,Mherzzy
1241103733267800065,BenjaminKing111,More Benjamin than King
1242881339793313793,Ricardo_BKT,Innocent C. Abugu⛩️🚢
1243500147260219393,MaqOloye,M A Q 🇳🇬
1243801083568324609,Alebiosu__Jr,عثمان بن أليبحوش
1243999827761025024,AnekeifeanyiKi1,Last knight
1244404634770460672,MobolajiEmbrace,Embrace d’Guy
1245279520137056256,ABBAS_IKU,Abbas
1247839153531817985,Ugo_ebin,Ugo 🧘🏾‍♂️
1248925938668077056,haidar7863_7863,H A I D A R
1250012732495204352,Healingherbals1,Healingherbal
1250674091302019073,TheBlackKamal,KAMALDEEN
1251102528202309632,hassank81393756,Hassan Khan
1251104436493189121,igboji_cosmas,IMCossy
1251520022180233216,AmuzieMiracle,Amuzie Miracle
1255471392348389376,SObieje,StanObieje
1257790952820936707,heryimhofer,Agba cook 👩🏼‍🍳
1261060708311105536,IgweGodwin17,Igwe Godwin
1265252242627727361,Klintogo,Fidel
1267172024578965509,MileyKing11,Peter Obi's Arsenal
1270292895376039937,cally_don2,nnaemeka
1272515928488579072,REwenla,Rudolf st.Zero
1273330100101054465,uchenna_ken,uchenna ken
1273527985681969153,OruOnyedikachi,Mr ATM
1275836638489436161,Nonso_special10,THE YOUNG PREACHER❤️
1278801499519430656,MichaelAdetoro1,MICHAEL
1279921113573863425,29thworth,Ak~stunner
1280059403950075904,keldrickshotit,keldrickshotit 🦅🇳🇬🇺🇸
1282967129940201472,BasViktor,VikTor Bas
1284463970250874881,IpobRak,IPOB RAS_ALKAIMA ZONE U. A. E
1285967574350651392,EggieBio,EGGIE BIO
